brand,model,battery_range,motor_power,age,weight,top_speed,has_gps,has_app,warranty,price,date
Aventon,Aventon Path,114,350,6,16,28,False,True,2,1114.0089837950568,2024-12-18 03:07:52.435333
Brose,A Mag,128,1500,2,30,22,True,False,3,3562.0761694443195,2025-06-11 03:07:52.435439
VanMoof,VanMoof A5,145,1000,3,33,36,False,True,3,3356.595391362405,2024-11-22 03:07:52.435545
Giant,Reign E+,85,1000,6,20,36,False,True,1,1226.4569252418012,2024-12-02 03:07:52.435647
VanMoof,VanMoof N3,134,1500,3,24,29,False,False,1,4884.890281993869,2024-11-15 03:07:52.435748
Haibike,XDURO,74,250,1,19,33,False,True,3,2167.8908826647476,2025-02-08 03:07:52.435849
Haibike,Sduro,34,350,5,22,32,False,True,3,742.0,2025-02-16 03:07:52.435952
Niu,NQi,124,500,6,22,28,False,False,5,1436.957862243076,2025-01-12 03:07:52.436055
Bosch,Performance Line,41,350,5,24,34,False,True,5,500.0,2025-02-20 03:07:52.436156
Brose,C,65,2000,2,24,34,False,False,5,3870.5673137735093,2025-06-29 03:07:52.436257
Giant,Reign E+,102,500,6,27,39,True,True,3,787.1337157591072,2025-06-25 03:07:52.436358
Himo,Z20,78,1000,6,34,22,False,True,3,608.3149199342668,2025-05-02 03:07:52.436463
Rad Power Bikes,RadMini,85,750,6,32,26,False,True,1,500.0,2024-09-21 03:07:52.436569
Riese & Müller,Charger,71,2000,2,28,24,True,True,1,4354.000295833533,2025-04-10 03:07:52.436670
BionX,CC-500,27,500,7,25,32,False,False,2,918.0,2025-06-12 03:07:52.436773
Segway,Ninebot,123,2000,7,15,31,True,True,2,3259.9522999075493,2024-10-11 03:07:52.436874
Haibike,XDURO,139,1000,6,33,31,True,False,1,1429.7818957441164,2025-06-29 03:07:52.436974
Haibike,FullSuspension,146,750,1,20,20,False,False,1,2855.407778481978,2024-10-22 03:07:52.437074
Riese & Müller,Charger,95,1000,5,26,28,True,False,1,1630.2122621441567,2025-07-12 03:07:52.437176
Xiaomi,Mi Super,67,1000,5,28,36,False,True,1,710.3553723833359,2025-03-24 03:07:52.437277
Juiced,Juiced Bikes Scrambler,109,350,0,19,36,False,False,2,3326.5011137458173,2025-08-26 03:07:52.437379
Rad Power Bikes,RadMini,105,1500,4,17,41,False,True,3,3744.5496955146573,2025-06-25 03:07:52.437486
Tesla,CyberBike,63,500,4,15,37,True,False,1,1425.3482491319953,2025-02-10 03:07:52.437593
Aventon,Aventon Sinch,144,1500,1,16,36,True,False,1,4720.985899926666,2025-06-28 03:07:52.437694
VanMoof,VanMoof A5,97,2000,5,24,34,False,False,2,4345.495922191093,2025-04-03 03:07:52.437795
Panasonic,Rear Hub,107,750,7,16,30,False,True,1,1001.2388379735593,2025-01-16 03:07:52.437896
Giant,Explore E+,56,750,2,33,43,False,False,5,1784.1177465154417,2024-11-29 03:07:52.437996
Yamaha,PW-X,52,500,1,31,34,True,True,2,1544.528327398246,2024-10-17 03:07:52.438098
VanMoof,VanMoof X3,70,500,0,31,43,True,True,3,3517.638952551117,2025-04-06 03:07:52.438200
BionX,PL-500,27,350,5,25,33,False,True,3,1450.0,2025-04-27 03:07:52.438303
Niu,NQi,52,500,3,30,20,False,False,3,794.4539945808054,2025-01-06 03:07:52.438403
Riese & Müller,Charger,33,250,5,32,24,False,False,1,656.0,2025-03-03 03:07:52.438509
Segway,ES2,119,2000,5,15,26,True,True,3,3442.547864019768,2025-07-03 03:07:52.438614
Super73,S2,111,750,7,28,20,False,True,2,593.3734857921194,2025-08-28 03:07:52.438716
Niu,NQi2,133,750,6,19,44,False,False,1,1507.8023259416711,2024-10-02 03:07:52.438817
Himo,C1,78,350,3,34,37,False,True,1,500.0,2025-07-20 03:07:52.438919
Segway,GT1,60,1500,6,21,20,True,False,3,1748.7418056718016,2025-08-24 03:07:52.439022
Tesla,City Bike,100,500,1,21,35,False,False,1,3771.2664993290637,2025-08-16 03:07:52.439123
Panasonic,Mid Drive,48,250,5,19,40,False,False,2,781.0,2025-03-19 03:07:52.439227
Segway,Ninebot,89,2000,5,20,40,True,False,5,3158.8519483553137,2025-01-02 03:07:52.439327
BionX,PL-500,52,350,7,21,23,False,False,2,1048.0,2024-10-19 03:07:52.439429
Yamaha,PW-X,21,2000,1,24,35,False,False,3,2803.3229353507713,2025-09-06 03:07:52.439536
VanMoof,VanMoof A5,149,750,7,16,41,True,False,2,2598.7765207621237,2025-06-22 03:07:52.439636
Tesla,Sport Bike,144,500,5,29,35,True,True,1,1820.2409421983195,2025-02-13 03:07:52.439742
Super73,S2,41,500,4,28,38,False,True,3,500.0,2025-01-08 03:07:52.439845
VanMoof,VanMoof X3,25,350,2,18,36,False,False,2,1212.4236023874082,2025-01-25 03:07:52.439950
Tesla,CyberBike,106,750,6,24,37,False,False,3,1411.9466000143775,2025-06-30 03:07:52.440053
Haibike,XDURO,79,1500,5,21,37,False,False,2,2352.437456439135,2025-05-21 03:07:52.440159
VanMoof,VanMoof X3,119,250,6,16,23,False,False,1,863.2939721315275,2025-04-19 03:07:52.440261
Himo,T1 Pro,87,2000,0,15,20,False,False,1,4793.441310091043,2024-11-27 03:07:52.440362
Segway,Max G30P,41,350,3,27,44,False,False,5,879.3839575428284,2025-05-17 03:07:52.440464
Himo,C1,82,2000,2,17,28,False,True,2,4109.398399369065,2025-02-23 03:07:52.440573
Panasonic,Rear Hub,71,750,6,32,20,True,True,2,500.0,2024-09-25 03:07:52.440675
Himo,C20,59,1500,3,17,21,False,True,1,2864.483934057355,2025-04-28 03:07:52.440776
Tesla,CyberBike,135,2000,6,34,43,True,False,2,3983.9142183140257,2025-08-10 03:07:52.440878
Yamaha,PW-TE,148,1500,5,18,22,True,True,2,3558.702422483432,2025-06-26 03:07:52.440979
Xiaomi,Mi Super,106,750,6,22,40,True,True,1,1081.967644506445,2025-05-21 03:07:52.441081
Niu,NQi2,118,1500,2,32,23,False,True,1,4095.8995637879307,2024-10-31 03:07:52.441182
Super73,S2,23,1000,0,19,32,True,False,2,2956.9785650904323,2025-02-17 03:07:52.441284
Panasonic,Mid Drive,120,750,1,16,44,True,True,1,4277.351522849805,2025-02-01 03:07:52.441386
Yamaha,PW-SE,105,2000,6,16,35,False,True,1,3325.531202438475,2024-10-26 03:07:52.441487
Himo,C1,73,1000,7,25,39,True,False,1,500.0,2025-04-20 03:07:52.441596
Segway,Ninebot,84,350,3,16,29,True,False,3,1499.427265938655,2025-03-19 03:07:52.441698
Bosch,Active Line,127,1500,7,34,37,True,False,3,1911.4545631932394,2025-05-07 03:07:52.441799
Aventon,Aventon Sinch,78,1000,7,24,20,False,False,5,937.1007413557314,2025-03-20 03:07:52.441900
Giant,Explore E+,81,500,5,29,22,True,False,3,587.4977429211957,2024-11-20 03:07:52.442000
Riese & Müller,Charger,88,250,0,20,43,False,True,5,3080.7989948603436,2025-07-24 03:07:52.442101
Bosch,Performance Line CX,124,250,6,20,26,True,True,2,918.0061963339199,2025-02-07 03:07:52.442202
Juiced,Juiced RipCurrent,97,250,4,21,32,True,False,5,1561.1583060390024,2024-10-10 03:07:52.442301
Panasonic,Mid Drive,136,1000,4,20,29,True,False,2,2653.955113170485,2024-10-29 03:07:52.442401
Bosch,Active Line,115,750,7,23,22,True,True,3,973.2825064549306,2024-10-06 03:07:52.442505
Giant,Explore E+,53,350,2,30,39,False,True,5,1425.098939102904,2025-02-18 03:07:52.442613
VanMoof,VanMoof S3,116,750,6,32,33,False,True,2,1006.6292131770642,2024-10-18 03:07:52.442717
Bosch,Active Line,46,250,0,34,24,True,True,2,1478.4569294646922,2025-07-09 03:07:52.442818
Juiced,Juiced RipCurrent,46,750,6,20,23,True,False,3,562.7733839587138,2025-08-14 03:07:52.442919
Rad Power Bikes,RadRover,47,2000,4,15,29,True,True,2,3842.1580585181637,2025-07-01 03:07:52.443020
Rad Power Bikes,RadRover,138,2000,3,22,37,False,True,3,4947.459422140271,2025-01-07 03:07:52.443121
Haibike,Sduro,80,750,5,34,27,True,True,5,1216.6092230424524,2025-06-23 03:07:52.443221
Xiaomi,Mi Pro,102,250,1,16,37,True,True,5,3408.6942147825866,2024-12-24 03:07:52.443322
Aventon,Aventon Pace 500,104,1500,2,32,37,True,True,2,3800.7722053588573,2025-02-20 03:07:52.443424
Riese & Müller,Charger,115,500,5,21,27,False,False,2,1202.028243349062,2025-03-30 03:07:52.443528
Yamaha,PW-X,81,2000,5,18,25,False,True,5,3529.6998198647716,2025-06-19 03:07:52.443635
Bosch,Active Line,130,350,5,33,22,False,False,3,764.727609213924,2025-03-13 03:07:52.443736
Juiced,Juiced CrossCurrent,112,750,3,23,36,False,True,3,2431.8338832717523,2025-08-23 03:07:52.443836
Aventon,Aventon Path,70,750,4,30,30,True,False,1,997.9504426755977,2025-08-29 03:07:52.443936
Himo,Z1,68,2000,7,16,26,True,True,5,2288.2683194667675,2025-03-22 03:07:52.444037
Riese & Müller,GTS,87,250,1,27,42,False,True,2,1650.8511144229224,2025-06-08 03:07:52.444139
Brose,C,116,1500,0,31,42,False,False,5,4581.753299218715,2025-04-15 03:07:52.444240
Yamaha,PW-TE,27,1000,3,26,39,True,False,3,1473.1129407316703,2024-12-22 03:07:52.444341
Haibike,XDURO,63,250,1,30,28,True,True,1,1276.350814101166,2024-10-13 03:07:52.444442
Brose,C,64,500,3,29,23,True,False,1,892.5013029748212,2025-03-14 03:07:52.444547
Rad Power Bikes,RadCity,51,250,4,20,34,False,False,5,810.9446316914014,2025-04-24 03:07:52.444652
Haibike,XDURO,71,250,4,16,34,True,True,5,1671.02073010159,2025-01-16 03:07:52.444753
Brose,A Mag,37,1500,0,20,34,False,True,3,3635.2745994497063,2025-08-07 03:07:52.444853
BionX,CC-500,90,750,0,17,27,False,False,1,3444.280431839245,2025-02-01 03:07:52.444954
Xiaomi,Mi 4,68,250,6,25,37,True,True,5,500.0,2025-03-04 03:07:52.445055
Giant,Reign E+,28,1000,4,19,33,False,False,5,1592.4784192884795,2024-12-07 03:07:52.445156
Xiaomi,Mi Pro,88,750,3,26,22,False,False,2,1544.6223622674809,2025-06-19 03:07:52.445263
Riese & Müller,Supercharger,110,2000,7,19,35,False,False,5,3516.496021005838,2025-04-10 03:07:52.445364
Riese & Müller,Supercharger,28,750,3,27,35,True,False,5,1381.0986144593562,2025-01-06 03:07:52.445465
VanMoof,VanMoof S3,57,350,1,20,40,True,False,3,3132.3077874236997,2025-02-23 03:07:52.445571
Juiced,Juiced Bikes Scrambler,51,2000,4,20,29,False,False,5,3072.7416271330358,2025-07-31 03:07:52.445675
Niu,MQi+,100,1000,0,24,27,True,False,3,3748.7102437132858,2025-02-23 03:07:52.445777
Super73,Z1 Black,22,500,3,31,41,True,False,5,722.8492097814791,2025-01-12 03:07:52.445879
Bosch,Performance Line,73,1500,5,26,40,False,False,3,2209.102449906917,2024-10-03 03:07:52.445979
Super73,Z1 Black,105,500,2,22,44,False,True,1,2208.0124895456333,2025-03-19 03:07:52.446081
Juiced,Juiced CrossCurrent,129,750,2,25,40,False,False,5,3178.168221378974,2025-07-08 03:07:52.446182
Yamaha,PW-TE,109,1000,7,31,26,False,True,3,998.7615798707492,2025-04-11 03:07:52.446283
Panasonic,Mid Drive,31,2000,0,20,42,True,False,3,4683.229913591913,2024-11-24 03:07:52.446383
Super73,S2,125,1500,5,19,26,False,True,3,3142.471757619637,2025-08-19 03:07:52.446484
Juiced,Juiced Bikes Scrambler,109,1000,4,34,40,True,True,1,1982.0167062477155,2025-07-04 03:07:52.446589
Juiced,Juiced CrossCurrent,58,1500,2,29,27,True,True,5,2876.8531236153103,2025-06-03 03:07:52.446694
VanMoof,VanMoof N3,30,500,4,17,27,False,True,5,1070.7931593497046,2025-07-17 03:07:52.446795
Super73,S2,58,500,6,33,42,False,True,2,1409.0,2024-09-18 03:07:52.446898
Bosch,Performance Line,118,750,0,24,22,False,True,2,3188.760290159234,2025-04-10 03:07:52.446998
Aventon,Aventon Pace 500,101,750,0,18,30,True,False,1,3341.4326628359113,2024-12-15 03:07:52.447099
VanMoof,VanMoof N3,50,1000,7,24,31,True,False,5,538.7798117847849,2025-06-23 03:07:52.447199
Haibike,FullSuspension,119,1000,7,29,40,True,False,5,1460.3918240131377,2025-01-04 03:07:52.447300
Juiced,Juiced RipCurrent,120,1000,2,21,26,False,False,1,2903.3852194543097,2024-12-30 03:07:52.447401
Super73,Z1,90,1000,3,32,32,False,False,1,1490.0267401626475,2024-12-05 03:07:52.447503
Brose,A Mag,128,350,0,34,39,False,True,3,2804.468338324768,2025-01-13 03:07:52.447609
Yamaha,PW-X,33,750,3,32,37,True,False,2,827.4499936223273,2024-10-06 03:07:52.447715
Segway,Ninebot,138,250,7,17,44,True,True,5,1424.5725584847646,2024-09-28 03:07:52.447817
Haibike,FullSuspension,86,1000,1,25,22,True,True,2,3030.848583193031,2025-07-08 03:07:52.447920
Brose,C,86,250,7,33,38,True,False,2,1138.0,2024-09-15 03:07:52.448023
Brose,A Mag,132,500,7,26,34,True,False,3,649.4686509725067,2025-04-17 03:07:52.448123
VanMoof,VanMoof A5,54,350,6,33,30,False,False,3,1200.0,2024-10-02 03:07:52.448228
Yamaha,PW-SE,89,1000,0,30,29,False,False,1,2783.9569383060307,2025-09-05 03:07:52.448328
Riese & Müller,GTS,37,1000,0,25,34,True,True,1,2215.997667932378,2024-10-16 03:07:52.448428
Segway,GT2,29,500,7,31,38,True,False,2,872.0,2025-05-04 03:07:52.448540
Niu,UQi,91,750,3,29,31,False,True,3,1740.9713749703467,2025-05-03 03:07:52.448640
Panasonic,Rear Hub,105,1000,2,26,32,False,False,5,2851.666319019155,2024-11-06 03:07:52.448744
Segway,Max G30P,133,350,1,18,20,False,True,5,3126.328146119131,2025-05-21 03:07:52.448845
Segway,GT2,42,350,6,23,23,False,False,5,500.0,2025-08-21 03:07:52.448947
Riese & Müller,GTS,82,750,2,27,24,False,False,2,2038.3244431298604,2025-08-19 03:07:52.449050
Brose,S Mag,25,1000,7,32,32,False,False,2,662.0,2024-11-23 03:07:52.449153
Tesla,Sport Bike,66,1500,0,26,25,True,False,2,6199.441348715025,2024-12-04 03:07:52.449253
Niu,NQi+,97,750,3,19,21,False,True,1,2287.0112655059197,2024-11-22 03:07:52.449354
Haibike,Sduro,75,250,5,31,27,False,True,5,500.0,2025-03-06 03:07:52.449455
Giant,Reign E+,90,350,7,20,30,False,False,3,500.0,2024-09-21 03:07:52.449564
Segway,Max G30P,81,1500,4,17,35,False,True,2,2664.7626321288417,2025-08-11 03:07:52.449671
Segway,GT2,81,350,4,24,41,False,False,1,500.0,2024-10-15 03:07:52.449775
Aventon,Aventon Pace 500,99,2000,5,20,21,True,True,5,4006.6081672660644,2025-03-21 03:07:52.449876
Rad Power Bikes,RadCity,106,350,5,33,42,True,False,2,500.0,2024-11-16 03:07:52.449977
Yamaha,PW-X,113,500,5,17,29,False,True,1,1480.1149154704226,2025-02-16 03:07:52.450077
Panasonic,Mid Drive,128,750,5,28,41,False,False,3,1683.6818630666141,2025-03-23 03:07:52.450177
Riese & Müller,GTS,46,1000,6,25,29,True,True,1,500.0,2025-03-12 03:07:52.450277
Niu,NQi+,74,350,4,29,31,False,False,3,500.0,2025-06-29 03:07:52.450379
BionX,PL-500,48,500,0,15,31,False,False,2,2314.222537257807,2025-04-26 03:07:52.450479
Yamaha,PW-X,97,1500,0,17,33,False,True,2,5271.65753018832,2025-06-26 03:07:52.450585
Bosch,Performance Line,117,250,1,20,26,False,False,3,2807.538467632217,2025-09-05 03:07:52.450799
Panasonic,Center Motor,139,500,1,33,33,False,False,2,2592.7690344595667,2025-08-17 03:07:52.451012
Bosch,Performance Line,24,750,5,29,35,True,False,5,510.6183381790889,2025-06-26 03:07:52.451238
Riese & Müller,GTS,69,250,5,31,41,True,True,5,500.0,2025-06-22 03:07:52.451394
Riese & Müller,GTS,33,1500,1,18,34,False,True,3,3689.8614310783714,2025-01-08 03:07:52.451517
Bosch,Active Line,71,2000,1,18,21,True,False,2,5265.603637608218,2025-03-11 03:07:52.451681
BionX,PL-500,107,1000,0,20,21,False,True,2,3830.8963223689366,2025-05-12 03:07:52.451859
Riese & Müller,Supercharger,86,500,4,19,37,False,False,2,1628.2972718080864,2024-12-20 03:07:52.451974
VanMoof,VanMoof N3,31,250,7,32,30,False,False,2,846.0,2024-12-14 03:07:52.452080
Super73,RX,87,250,2,31,35,True,False,2,1358.0879439661667,2024-10-13 03:07:52.452184
Brose,S Mag,62,1000,0,30,24,False,True,2,2675.486639384462,2025-03-02 03:07:52.452286
Xiaomi,Mi Tour,100,350,6,28,21,True,False,5,734.3679555780025,2025-02-15 03:07:52.452396
Juiced,Juiced RipCurrent,121,1500,6,15,36,False,False,5,3778.657307646333,2024-12-01 03:07:52.452505
VanMoof,VanMoof A5,62,500,6,33,37,True,True,3,889.0,2025-03-28 03:07:52.452647
Segway,ES4,41,250,2,32,42,True,True,2,599.525808943023,2025-03-04 03:07:52.452752
VanMoof,VanMoof N3,117,2000,0,29,34,False,True,5,9143.182352051972,2025-06-12 03:07:52.452854
Himo,Z1,56,250,4,21,25,True,False,3,749.6023411015959,2025-04-20 03:07:52.452959
Niu,NQi,140,1500,0,33,38,False,False,2,4891.846846047772,2024-12-04 03:07:52.453063
Super73,S2 Z,149,350,7,31,34,True,True,1,500.0,2024-10-23 03:07:52.453166
Giant,Trance E+,68,750,0,34,39,True,False,5,2762.2473125848355,2024-10-22 03:07:52.453306
Himo,C1,49,1500,6,18,24,True,False,5,2005.9134091548276,2025-05-16 03:07:52.453453
Super73,Z1,55,500,2,30,41,True,False,3,1259.581784431396,2024-11-15 03:07:52.453567
Rad Power Bikes,RadCity,37,2000,7,15,31,False,True,1,1564.6490322477764,2024-10-06 03:07:52.453716
Rad Power Bikes,RadWagon,58,1000,3,20,42,False,False,2,1929.2126438955252,2024-12-19 03:07:52.453822
Panasonic,Center Motor,132,1000,3,15,23,True,True,1,3446.6128393893837,2025-04-22 03:07:52.453930
Tesla,Sport Bike,76,1500,0,33,31,False,True,2,6037.338872722211,2025-01-20 03:07:52.454036
Giant,Reign E+,54,1500,5,30,42,True,True,2,1681.373755141343,2024-10-11 03:07:52.454199
Bosch,Performance Line,133,750,0,22,26,False,True,2,3840.525262172887,2024-09-27 03:07:52.454324
Super73,Z1 Black,110,250,4,34,44,True,True,3,1106.2046927391202,2024-12-31 03:07:52.454564
Segway,GT2,58,250,4,29,39,False,True,2,500.0,2025-08-21 03:07:52.454679
Haibike,FullSuspension,39,750,6,30,42,True,True,5,500.0,2025-02-22 03:07:52.454782
Haibike,Sduro,94,1000,2,32,36,False,False,2,2503.6075846860417,2025-04-05 03:07:52.454887
Aventon,Aventon Path,55,1500,4,29,27,True,False,1,1933.7825472602624,2025-02-21 03:07:52.454993
Panasonic,Mid Drive,139,750,1,30,24,True,True,3,3117.516134382904,2024-11-06 03:07:52.455094
Segway,ES2,81,2000,5,21,43,True,True,1,2577.3468389749196,2025-07-31 03:07:52.455195
Yamaha,PW-SE,123,250,2,34,39,True,True,3,2045.3797029525379,2025-06-10 03:07:52.455295
BionX,CC-500,124,500,6,30,22,False,True,1,526.5239820669103,2024-10-16 03:07:52.455394
Super73,RX,128,750,0,15,34,True,True,1,3742.777824206986,2025-05-30 03:07:52.455495
VanMoof,VanMoof S3,76,500,7,26,36,True,False,3,1042.0,2025-07-26 03:07:52.455601
Rad Power Bikes,RadMini,90,1000,3,20,35,False,False,1,2562.780426620429,2025-02-13 03:07:52.455702
Bosch,Performance Line CX,71,500,2,22,29,False,False,1,1745.7124615226624,2025-01-21 03:07:52.455803
Bosch,Performance Line,118,2000,0,20,22,False,False,5,5940.222274861778,2025-03-26 03:07:52.455909
Segway,ES4,146,750,5,27,30,False,False,3,1625.5646940902448,2025-07-20 03:07:52.456011
Niu,KQi,114,750,2,28,21,True,True,3,2894.0587201187627,2025-05-30 03:07:52.456113
Super73,RX Pro,98,350,5,26,40,False,False,5,828.6503254984212,2024-11-16 03:07:52.456214
Niu,NQi,97,1500,4,17,21,False,True,2,3170.594490168765,2025-04-18 03:07:52.456315
Haibike,FullSuspension,102,1500,2,32,42,False,False,2,3502.077789884807,2025-02-08 03:07:52.456414
Segway,Max G30,126,750,1,16,33,True,False,3,3490.857297775158,2025-03-01 03:07:52.456515
Giant,Reign E+,41,2000,2,20,27,True,True,1,3626.225113880177,2024-12-25 03:07:52.456625
Haibike,FullSuspension,37,500,7,20,29,True,False,5,843.0,2024-09-18 03:07:52.456733
Tesla,Sport Bike,31,500,6,33,42,False,True,5,827.0,2024-12-01 03:07:52.456834
Himo,Z20,99,750,0,27,38,False,False,5,3659.110143131327,2025-04-03 03:07:52.456938
Rad Power Bikes,RadRunner,68,250,4,19,35,True,False,5,1317.8988975782418,2025-07-12 03:07:52.457039
Yamaha,PW-X,26,500,1,30,29,True,True,1,1108.2495454240138,2025-01-13 03:07:52.457139
Segway,ES4,89,2000,4,29,28,False,False,5,3501.6500943308547,2025-02-24 03:07:52.457239
Giant,Explore E+,107,350,0,28,41,True,True,1,2438.856247890094,2024-12-20 03:07:52.457339
Riese & Müller,Supercharger,88,750,7,20,39,True,False,5,1028.0639691909034,2024-11-10 03:07:52.457440
Panasonic,Rear Hub,122,2000,1,16,43,True,False,5,6027.936660519538,2025-07-27 03:07:52.457540
Brose,A Mag,111,750,3,20,22,True,False,5,2802.0998458947897,2025-06-03 03:07:52.457644
Rad Power Bikes,RadCity,84,2000,5,16,42,True,False,5,3668.7489732200906,2025-03-03 03:07:52.457744
Haibike,FullSuspension,38,250,1,30,31,False,False,2,638.3163151669586,2024-10-26 03:07:52.457844
Himo,T1 Pro,130,350,0,24,39,False,True,3,3100.783546739912,2025-02-04 03:07:52.457947
BionX,PL-500,26,1000,2,22,39,False,False,1,1720.2451934259093,2025-03-08 03:07:52.458048
Brose,S Mag,72,1500,0,25,40,True,False,1,3933.6892414216727,2025-02-23 03:07:52.458154
Bosch,Active Line,104,750,7,34,34,True,False,2,500.0,2025-01-18 03:07:52.458255
Segway,GT1,88,250,2,22,23,True,False,3,1412.5827386940646,2025-04-05 03:07:52.458357
Juiced,Juiced Bikes Scrambler,147,250,3,19,32,False,False,3,2702.531605558788,2025-08-23 03:07:52.458457
Rad Power Bikes,RadMini,90,1000,6,20,43,False,True,5,1760.8525725250768,2025-08-25 03:07:52.458557
Xiaomi,Mi 3,79,750,2,34,20,False,False,1,1052.990416283283,2025-09-01 03:07:52.458663
Tesla,CyberBike,75,250,1,26,30,True,True,2,2891.7187798732975,2025-02-28 03:07:52.458763
Super73,Z1,81,500,5,34,28,False,True,5,654.0896446619965,2025-01-05 03:07:52.458863
Giant,Reign E+,66,750,5,29,36,True,True,5,1289.349983175643,2025-04-23 03:07:52.458966
BionX,PL-500,56,1500,3,29,23,True,True,1,2444.938350914046,2025-09-13 03:07:52.459066
Giant,Explore E+,23,750,1,33,42,True,True,1,1236.8424748331925,2024-10-23 03:07:52.459166
VanMoof,VanMoof S3,61,350,6,28,35,False,True,2,1381.0,2025-03-11 03:07:52.459268
Super73,S2,70,250,6,19,21,False,True,2,760.0,2025-04-04 03:07:52.459375
Juiced,Juiced CrossCurrent,52,1500,6,30,24,False,False,5,1241.1486198319499,2024-12-16 03:07:52.459474
VanMoof,VanMoof A5,123,750,0,15,38,True,True,2,6693.279281025663,2025-06-27 03:07:52.459575
Aventon,Aventon Pace 500,50,500,7,15,44,False,False,1,1445.0,2025-09-12 03:07:52.459681
VanMoof,VanMoof A5,90,2000,4,24,43,False,True,5,5041.557398067474,2024-12-31 03:07:52.459779
